id,name,age,gender,city,country,credit_card,full_address,user_sign_up_date,user_last_purchase_date,user_status,user_total_purchases,user_segment,user_location,user_source_type,user_last_login_date,user_purchase_frequency,product_name,category,subcategory,price,date_purchase,quantity,rating,comment
566,Sharon Mckinney,4,M,West Sabrina,French Polynesia,5237843663463666,"041 Hancock Mall, East Janet, DC 68991",2022-11-26,2023-01-19,Churned,8,Frequent Shopper,Laurenland,Paid Ads,2023-07-02,Yearly,UltraPhone,Electronics,Phone,-52,2021-07-19,-3,3,Challenge ago five tax.
847,Robin Sampson,1,M,Keithhaven,Azerbaijan,2718724271259727,"41315 Smith Shores Suite 254, Lake Joel, CO 40326",2022-06-12,2023-07-09,Active,7,Frequent Shopper,Johnland,Organic Search,2023-07-30,Yearly,ComfortTable,Furniture,Table,-40,2023-08-17,6,5,Expect no finish citizen since effect send though.
1123,Gabriel Hill,26,F,Shawnport,Tokelau,2265368060975593,"2916 Glenn Vista Suite 454, North Danielle, NM 46814",2023-05-02,2023-08-24,Active,4,Occasional Shopper,Thompsonberg,Paid Ads,2023-08-24,Monthly,PantsWear,Clothing,Pants,-78,2021-10-24,2,4,Of thing sense memory.
1460,Erin Tapia,150,F,New Tiffany,Saint Helena,2242692583230865,"204 Elijah Turnpike, South Mary, WI 07629",2023-03-10,2023-07-08,Active,10,Frequent Shopper,Ericksonview,Paid Ads,2023-07-18,Yearly,,Grocery,Beverages,423,2021-01-13,-2,2,Bad consumer election family.
1499,Amanda Lucero,0,M,North Carl,Falkland Islands (Malvinas),2281262927918047,"474 Javier Landing, Davisville, IN 07973",2022-05-27,2023-02-27,Churned,9,Frequent Shopper,South Glendaview,Referral,2023-07-25,Yearly,JacketFits,Clothing,Jacket,546,2020-11-05,10,1,Toward notice today speak data wish or.
423,Regina Booker,-3,F,Huntstad,Palau,2689502087412986,"7211 Sosa Rapid, South Heatherfort, IN 78026",2023-04-03,2023-06-16,Active,7,Frequent Shopper,West Matthewview,Paid Ads,2023-06-23,Yearly,ComfortTable,Furniture,Table,-18,2021-11-08,-5,6,Kind level manage teach board sing consumer.
1365,Dennis Henderson,150,M,South Laura,Russian Federation,2237125564215636,"65243 Kimberly Path, Port Jessicastad, NJ 93802",2021-11-21,2022-10-07,Churned,8,Frequent Shopper,Lake Jessica,Paid Ads,2023-05-12,Yearly,Non-fictionTales,Books,Non-fiction,717,2022-04-09,-2,4,Itself listen rock sign most PM room.
279,Cassandra Moore,-1,M,Loveborough,Bosnia and Herzegovina,5296457766729606,"79724 Cindy Causeway, Jennystad, KY 26060",2023-01-06,2023-07-27,Active,12,High Value,Theresaport,Paid Ads,2023-08-05,Yearly,FreshVegetables,Grocery,Vegetables,-77,2020-10-12,0,2,There still class treatment talk wife.
106,Casey Stevenson,0,F,West Olivia,Aruba,2253965144922634,"600 Marie Cape, Ashleyville, HI 39513",2022-11-02,2023-08-23,Active,12,High Value,Port Erichaven,Paid Ads,2023-08-25,Monthly,FreshBeverages,Grocery,Beverages,662,2020-10-17,0,-1,In glass measure throw what summer.
296,William Wilson,2,F,South Megan,Bhutan,2274380874530026,"942 Mcintyre Corners Apt. 591, West Cynthia, FL 21601",2022-02-25,2023-06-27,Active,14,High Value,West Joseph,Paid Ads,2023-07-15,Yearly,ShirtFits,Clothing,Shirt,-100,2021-07-27,7,2,Develop direction put main war near.
1320,Daniel Jacobs,77,F,Woodberg,Mismatched Country,2265532972946519,"Unit 1754 Box 1609, DPO AP 88404",2022-04-30,2022-05-03,Churned,5,Occasional Shopper,Port Laurenport,Paid Ads,2022-07-21,Rarely,,Grocery,Snacks,-19,2021-08-23,-1,4,Dream one institution she itself national.
856,Michael Davenport,-4,M,Lindsayhaven,Chile,2255189653461060,"9264 Rodgers Square, New Laura, GA 97225",2023-05-28,2023-08-19,Active,9,Frequent Shopper,Danielhaven,Referral,2023-08-20,Monthly,VegetablesBurst,Grocery,Vegetables,603,2023-01-15,-4,-1,Place wonder rest play food number until yeah.
41,Marie Weber,-2,F,South Alisonville,Congo,2603258355593113,"039 Moore Expressway Apt. 152, Patrickstad, MO 62074",2022-12-23,2023-04-06,Churned,8,Frequent Shopper,West Alexanderburgh,Referral,2023-07-06,Yearly,PhonePro,Electronics,Phone,561,2023-08-24,-4,6,Care space there wall or.
900,Crystal Mckay,150,M,South Christopher,Syrian Arab Republic,2720714692859946,"01015 Anthony Village Apt. 833, Pittsmouth, PR 02942",2021-09-07,2022-06-09,Churned,14,High Value,Mosleyhaven,Referral,2023-01-10,Rarely,,Clothing,Pants,436,2023-04-08,-3,6,Lawyer why cultural despite make standard.
1477,Brittany Wilson,40,M,Russellberg,El Salvador,5510431239614349,"367 Murphy Rapids, Reynoldschester, PW 20864",2022-08-31,2023-04-06,Churned,7,Frequent Shopper,Josephside,Referral,2023-08-15,Yearly,TastySnacks,Grocery,Snacks,107,2022-02-26,1,2,Miss six apply hair quickly who per.
172,Dustin Lee,2,M,Elliottmouth,Palau,2275437784338160,"21971 Rogers Path Suite 855, Jessicashire, IA 38171",2021-12-30,2022-06-28,Churned,13,High Value,New Fred,Organic Search,2022-08-05,Rarely,LaptopPro,Electronics,Laptop,724,2021-10-01,8,2,Maybe effort end government.
819,Christopher Nelson,1,F,Rileyburgh,United States Minor Outlying Islands,2223153669476149,"16700 Miller Ramp Suite 840, East Kaylaberg, PA 41514",2023-04-06,2023-05-13,Churned,6,Frequent Shopper,South Tanya,Organic Search,2023-06-24,Yearly,JacketWear,Clothing,Jacket,531,2020-10-18,7,0,Happen reality event actually many growth.
245,Latoya Young,56,F,Lake Crystal,French Southern Territories,2266871105427180,"62282 Warren Mill Suite 966, North Samantha, PA 71670",2021-08-28,2023-07-05,Active,5,Occasional Shopper,North Scottview,Referral,2023-07-15,Yearly,LaptopPro,Electronics,Laptop,383,2023-05-15,-4,2,Analysis say page process politics experience career.
1163,Mr. Jeffrey Orr,150,F,Port Jennifermouth,Kiribati,2240006992903677,"PSC 7062, Box 9190, APO AE 60417",2021-12-01,2023-06-21,Active,6,Frequent Shopper,Susanhaven,Organic Search,2023-08-16,Yearly,MegaPhone,Electronics,Phone,-71,2021-11-22,1,3,Expert action car stuff.
276,Alexander Pearson,150,M,East Thomastown,Palestinian Territory,5588715623073360,"190 Stacy Groves Apt. 676, South Kristin, TX 02169",2022-12-13,2023-08-03,Active,13,High Value,West Laurastad,Organic Search,2023-08-23,Monthly,TastySnacks,Grocery,Snacks,-41,2023-01-21,8,0,Able book look strategy such.
864,Allen Garcia,150,F,East Pamelaside,Bahamas,5500203933652525,"8084 Michael Shoals Apt. 120, Michaelborough, CA 52576",2023-03-27,2023-07-08,Active,5,Occasional Shopper,West Anthony,Paid Ads,2023-08-06,Yearly,TastyVegetables,Grocery,Vegetables,-45,2021-12-13,5,6,Certainly bad movement guess ask.
254,Harry Hopkins DVM,5,M,Port Scott,New Zealand,5327735313150381,"25021 Davis Harbor Suite 157, North Davidport, VT 59756",2022-11-25,2023-04-09,Churned,15,High Value,New Michelle,Paid Ads,2023-05-13,Yearly,TableDeluxe,Furniture,Table,497,2022-09-03,4,3,Person sound election paper senior.
1162,Charles Thomas,1,M,Bryanburgh,Seychelles,2705647627782172,"05469 Jonathan Turnpike, Lake Michael, SC 62335",2021-12-29,2022-01-19,Churned,3,Occasional Shopper,Caseport,Organic Search,2022-03-12,Rarely,BeveragesBurst,Grocery,Beverages,494,2023-04-14,5,-1,See heavy painting turn.
478,Mary Knapp,33,F,Shepherdmouth,Bahrain,2715334270672319,"269 Dyer Parkways, Johnstonview, OH 19911",2023-06-24,2023-06-26,Active,13,High Value,Lake Rebeccaborough,Organic Search,2023-07-19,Yearly,ShirtFits,Clothing,Shirt,490,2022-11-25,9,2,Debate course important identify ball what.
709,Cindy Wells,61,M,Port Carla,Norfolk Island,2705543753524811,"Unit 7552 Box 4265, DPO AP 37113",2023-08-25,2023-08-25,Active,7,Frequent Shopper,Port Mitchellstad,Organic Search,2023-08-25,Monthly,FreshBeverages,Grocery,Beverages,-25,2022-05-07,-3,1,Arm again suffer power.
729,Jacob Fuller,4,M,Coxview,Montenegro,2530558849674058,"6123 Lynn Knolls Suite 730, Laceymouth, GA 55970",2022-01-04,2023-05-16,Churned,8,Frequent Shopper,East Robertside,Paid Ads,2023-08-10,Yearly,FreshBeverages,Grocery,Beverages,-69,2021-03-01,-5,0,Pm station article never.
444,Kevin Howell,1,M,South Blakeport,Falkland Islands (Malvinas),2226856449751063,"6846 Anthony Stravenue, South Zacharyborough, IN 27106",2022-04-28,2023-08-11,Active,4,Occasional Shopper,Alvaradotown,Referral,2023-08-20,Monthly,VegetablesBurst,Grocery,Vegetables,-22,2022-05-30,6,6,Line walk practice site agree station.
978,Felicia English,4,M,Port Gregoryport,Poland,2400506006356784,"73259 Gray Inlet, East Davidville, CT 22349",2023-07-01,2023-07-03,Active,9,Frequent Shopper,Andreafort,Organic Search,2023-08-12,Yearly,PantsFits,Clothing,Pants,-100,2022-04-12,-1,6,Activity trouble option old.
90,Cynthia Russell,98,M,South Shannonmouth,Libyan Arab Jamahiriya,2720241331654371,"2874 Charles Oval Apt. 859, New Kara, CA 88290",2023-06-24,2023-08-09,Active,11,High Value,North Martha,Paid Ads,2023-08-14,Monthly,TastyBeverages,Grocery,Beverages,295,2021-09-24,-5,0,Imagine agent change this whatever join.
272,David Pineda,-2,F,Kingport,Lao People's Democratic Republic,5492838033162568,"49844 Lucas Summit, Julieberg, MN 13106",2022-07-02,2022-08-08,Churned,2,Occasional Shopper,New Melissa,Paid Ads,2022-09-02,Rarely,ShirtFits,Clothing,Shirt,-91,2022-09-22,9,1,Two tell pressure through.
844,Jessica Hartman,68,M,Montgomeryberg,Azerbaijan,2275150664521447,"Unit 1162 Box 7479, DPO AA 36403",2022-02-03,2022-03-01,Churned,4,Occasional Shopper,East Anthonymouth,Referral,2022-10-17,Rarely,ChairPlus,Furniture,Chair,-87,2022-07-29,3,-1,It worry market glass name.
1195,Gary Davila,-3,M,South Joshuaside,Ireland,2255080666153101,"46839 Gallagher Club Apt. 821, Jamesland, OK 15905",2021-11-11,2022-05-06,Churned,1,Occasional Shopper,Lake Tiffany,Paid Ads,2023-03-27,Rarely,ProJacket,Clothing,Jacket,-48,2021-01-10,-3,1,Mind worry administration base would try interview.
199,Zachary Mcintyre,150,M,Stevensfurt,Romania,2257307586772217,"Unit 7205 Box 1355, DPO AE 26839",2023-07-13,2023-07-13,Active,2,Occasional Shopper,Michaelberg,Paid Ads,2023-08-06,Yearly,UltraSpeaker,Electronics,Speaker,-79,2023-05-01,7,3,Peace bag air.
533,Kyle Klein,11,M,Mcintyremouth,Nepal,2241610077557867,"7693 Shepherd Loaf Suite 881, South Elizabeth, ID 97449",2022-11-30,2023-01-04,Churned,14,High Value,South Daniel,Referral,2023-07-08,Yearly,ShirtWear,Clothing,Shirt,-20,2023-04-10,10,2,View lot discussion machine week.
899,Tiffany Estrada,88,M,Lake Lisatown,Mozambique,2231100179865972,"9683 Rios Islands Suite 338, New April, ID 51374",2021-09-22,2022-11-17,Churned,9,Frequent Shopper,Moraville,Referral,2023-08-20,Yearly,SpeakerPro,Electronics,Speaker,918,2023-01-20,-5,2,Reflect any painting play different call.
1340,Emma Chambers,3,F,Hamiltonfort,Egypt,2222387716235469,"69929 Snyder Place Suite 500, Masseystad, AZ 72122",2023-08-13,2023-08-24,Active,8,Frequent Shopper,South Hannah,Paid Ads,2023-08-24,Monthly,,Clothing,Jacket,181,2022-12-13,5,5,Decision need big ten morning.
374,Susan Wright,150,M,Nelsonton,Senegal,5162807693500747,"1395 Michele Crossing, East Dustinchester, ME 13563",2023-03-24,2023-07-27,Active,4,Occasional Shopper,New Randyside,Paid Ads,2023-08-15,Yearly,LaptopMaster,Electronics,Laptop,-39,2021-03-01,3,2,Performance here behind boy decade gas ok avoid.
1297,Timothy Clay,-1,F,Mcleanport,Serbia,2235036169613210,"85236 Miranda Alley, Blakeshire, KY 56922",2022-10-31,2023-06-05,Active,12,High Value,South Jeffrey,Organic Search,2023-08-13,Yearly,The Art of Non-fiction,Books,Non-fiction,157,2022-06-24,0,6,Value rise difficult carry today.
377,Janet Mathis,150,F,New Alexander,Benin,2268000938600890,"395 Jennifer Loaf Suite 807, Ashleeland, VI 27861",2022-10-25,2023-04-09,Churned,10,Frequent Shopper,Mariabury,Referral,2023-07-17,Yearly,Non-fictionTales,Books,Non-fiction,-43,2021-01-15,6,3,Strategy song skin stop call specific.
748,Elizabeth Buckley,85,M,Mitchellchester,Monaco,2701917216074602,"129 Susan Freeway Apt. 521, Cruzstad, SD 07203",2021-10-27,2023-05-14,Churned,11,High Value,South Eddiefort,Paid Ads,2023-08-14,Yearly,FreshVegetables,Grocery,Vegetables,-36,2021-03-19,3,2,Face treat represent issue whatever let.
1318,Alicia Jones,-4,M,Kimberlyport,Belize,2720439817025823,"7199 Bridget Falls, Millerfort, NM 08896",2022-05-28,2023-08-09,Active,7,Frequent Shopper,South Tyler,Referral,2023-08-10,Monthly,FreshSnacks,Grocery,Snacks,-49,2021-12-04,-1,3,Hair debate song source thus yes.
516,Nicholas Garcia,150,F,North Heather,China,2221518887371839,"79480 Derrick Landing, West Daniel, ND 83954",2022-08-09,2023-02-13,Churned,8,Frequent Shopper,Port Sabrinaburgh,Referral,2023-03-01,Yearly,JacketFits,Clothing,Jacket,443,2022-01-19,-3,6,Six light next clear.
736,Rhonda Martin,32,M,South Dianetown,Congo,2294841280390533,"74059 Hall Meadows Apt. 015, North Glenn, ME 12824",2022-07-08,2023-08-11,Active,13,High Value,East Alicia,Referral,2023-08-21,Monthly,ComfortChair,Furniture,Chair,-59,2023-07-13,2,4,Whose career bank world himself window.
105,Elizabeth Hayes,-5,F,East Robynton,Wallis and Futuna,2428818106577740,"35557 Corey Circle, Ramirezfort, VI 21580",2022-07-11,2022-12-29,Churned,14,High Value,Kimton,Referral,2023-04-04,Yearly,The Art of Fiction,Books,Fiction,888,2021-03-11,-3,4,Develop property fire.
632,Bethany Ramirez,10,M,Ortegabury,Czech Republic,5564262547397631,"778 Jamie Crest, Bartonberg, NE 17575",2022-02-05,2022-04-10,Churned,5,Occasional Shopper,North Mitchellborough,Referral,2023-05-21,Rarely,EducationalTales,Books,Educational,866,2021-10-03,0,-1,There recently nearly rich though sense.
1134,Erika Garza,-3,M,Amandaland,Liechtenstein,2344911417425757,"40639 Michael Groves Apt. 376, New Dustin, OR 97167",2021-12-06,2022-07-23,Churned,15,High Value,Lake Marioville,Referral,2022-08-13,Rarely,EducationalTales,Books,Educational,-80,2020-10-16,8,-1,Even life buy size leave data.
5,Andrea Mcpherson,0,F,New Davidfurt,Swaziland,2492513008185491,"92339 John Ridge Apt. 245, Bakerstad, UT 36573",2022-10-14,2023-06-09,Active,15,High Value,New Isaiahview,Paid Ads,2023-07-22,Yearly,TastyBeverages,Grocery,Beverages,896,2022-12-14,5,1,Line rock mother fight most technology notice.
1064,Thomas Young,150,F,Odomhaven,Israel,2231717876015997,"9291 Jane Ranch Apt. 978, East Mary, MA 96838",2023-03-14,2023-08-16,Active,7,Frequent Shopper,North Anthonyport,Organic Search,2023-08-22,Monthly,PhoneMaster,Electronics,Phone,-3,2021-10-29,6,6,Purpose song deep inside.
1379,Jessica Mendez,-5,F,Martinezberg,Gibraltar,2559420275667690,"772 Jacqueline Isle, New Nicole, AZ 44914",2023-06-27,2023-07-23,Active,9,Frequent Shopper,New Robertbury,Organic Search,2023-07-28,Yearly,FreshBeverages,Grocery,Beverages,432,2020-09-24,-1,2,Physical quality above.
725,Renee Cruz,150,M,Port Dana,Saint Kitts and Nevis,2585884103279010,"1600 Klein Mount, Thomasshire, WV 88303",2023-06-27,2023-07-11,Active,5,Occasional Shopper,Ryanfurt,Referral,2023-08-15,Yearly,ComfortSofa,Furniture,Sofa,-10,2022-01-05,1,2,Beat put not two meet fact establish write.
980,Tiffany Holland,1,M,Michaelborough,Finland,2701820630797024,"1629 Pham Creek Apt. 702, Lake Jacqueline, GA 35675",2022-06-14,2022-10-04,Churned,2,Occasional Shopper,West Lisaville,Paid Ads,2023-07-12,Yearly,,Furniture,Chair,61,2023-06-05,-3,5,Business social set Mr film town.
477,Jennifer Gibson,-1,M,Jonesport,Guadeloupe,2245851640348014,"53128 Sharon Brook Suite 011, Rogerville, KY 30589",2023-04-29,2023-06-05,Active,2,Occasional Shopper,West Brett,Paid Ads,2023-07-23,Yearly,SpeakerMaster,Electronics,Speaker,163,2020-08-25,1,1,Tree professor fund.
1,Michele Best,72,M,Port Sergio,Egypt,2556439104848944,"4039 David Fords Apt. 678, Lake Christopherberg, PA 42384",2023-03-25,2023-05-06,Churned,7,Frequent Shopper,Taylorbury,Paid Ads,2023-05-15,Yearly,FreshVegetables,Grocery,Vegetables,-79,2023-03-26,1,1,Really development floor of.
1161,Luke Gonzalez,150,M,Denisechester,Jamaica,2453777699760626,"4342 Stephen Turnpike, North Stevenshire, MT 83137",2023-02-28,2023-03-23,Churned,5,Occasional Shopper,Hannahfort,Paid Ads,2023-08-01,Yearly,MegaSpeaker,Electronics,Speaker,633,2023-05-17,3,-1,Leave own voice explain between large share.
998,Nicole Collins,150,F,Melissaside,Mozambique,5422796515110353,"58923 Davis Village Apt. 257, North James, MT 69841",2021-09-21,2022-12-11,Churned,14,High Value,West Cassandramouth,Referral,2023-04-23,Yearly,TableDeluxe,Furniture,Table,331,2021-09-24,9,6,Design ten despite audience truth TV.
925,Sara Norman,34,F,Port Bruce,Antigua and Barbuda,2302852503961273,"1051 Kaiser Corners, Lynchshire, UT 79532",2022-09-23,2022-10-14,Churned,4,Occasional Shopper,New Christinafurt,Organic Search,2022-11-26,Yearly,FictionGuide,Books,Fiction,-35,2021-05-23,-1,5,Response doctor future movement allow give add.
32,Troy Clark,54,F,North Amyfurt,Holy See (Vatican City State),2485682590041583,"8827 Jenkins Dam, South Sarahmouth, MP 89208",2023-07-28,2023-08-24,Active,9,Frequent Shopper,Melissafurt,Paid Ads,2023-08-25,Monthly,PhonePro,Electronics,Phone,-94,2021-11-11,-3,6,Prepare lawyer describe her.
690,Alyssa Long,-2,F,Lake Steventon,Czech Republic,2232575380827565,"14073 Wyatt Pines Suite 499, North Thomashaven, SC 90939",2021-10-18,2023-07-25,Active,9,Frequent Shopper,Patelmouth,Paid Ads,2023-08-12,Yearly,VegetablesPro,Grocery,Vegetables,779,2021-05-14,-5,3,Pattern section drive teach.
1167,Katie Gonzales,3,M,New Scottport,Cameroon,2488674395894362,"31165 Anthony Stravenue, North Thomas, ND 58486",2022-06-17,2023-03-09,Churned,1,Occasional Shopper,Nicholasport,Paid Ads,2023-04-28,Yearly,ComfortTable,Furniture,Table,-95,2023-01-11,10,2,Particular instead how pattern nature.
939,James Holmes,150,F,Port Kimberlyshire,Guernsey,2720073205596747,"8516 Stacey Light Suite 919, Jenniferport, TX 34734",2022-08-02,2023-08-06,Active,5,Occasional Shopper,Andreshire,Organic Search,2023-08-08,Monthly,UltraLaptop,Electronics,Laptop,-91,2022-10-30,10,5,Congress war space really she hotel.
1171,Jessica Hill,150,M,Barnesside,Guyana,2250008631076482,"3109 Cindy Avenue Apt. 621, East Tiffanymouth, MN 03169",2023-03-27,2023-05-09,Churned,13,High Value,Ryanshire,Organic Search,2023-06-16,Yearly,FreshSnacks,Grocery,Snacks,279,2021-12-06,-5,6,Standard probably soon house other.
1227,Lance Richard,3,F,Chadburgh,Panama,2283652272175227,"859 Carter Mews Apt. 784, West Heather, KS 39855",2023-08-04,2023-08-13,Active,10,Frequent Shopper,Saraton,Paid Ads,2023-08-18,Monthly,TableDeluxe,Furniture,Table,734,2022-07-01,-5,-1,Responsibility determine by edge.
51,Alexander Christian,0,F,Lake Franklin,Saint Pierre and Miquelon,2687525468881786,"1326 Burke Prairie, Robertmouth, OR 36539",2023-05-09,2023-05-27,Churned,14,High Value,North Georgeberg,Referral,2023-06-16,Yearly,EducationalGuide,Books,Educational,199,2020-10-23,-5,4,Include win tell sister tell will.
804,Christine Moreno,150,F,Jacksontown,Guadeloupe,2283363255697167,"5139 Dixon Village Suite 519, North Bradleyside, NH 17233",2023-08-25,2023-08-25,Active,11,High Value,Lake Karenland,Referral,2023-08-25,Monthly,TastyVegetables,Grocery,Vegetables,241,2023-08-05,7,4,Half decade modern modern.
947,Rebecca Walsh,150,M,South Jacob,Tajikistan,5578617282282567,"827 Hurley Fork Suite 845, Garretthaven, PA 50965",2022-12-09,2022-12-17,Churned,13,High Value,Jeffreyfort,Referral,2022-12-20,Yearly,Non-fictionGuide,Books,Non-fiction,620,2021-03-28,3,3,Environment allow as simply several audience.
154,Anthony Ponce,150,F,West Samuelbury,Tokelau,2705981199714796,"PSC 1003, Box 6587, APO AE 33096",2023-01-29,2023-03-01,Churned,1,Occasional Shopper,Bradleyport,Organic Search,2023-08-13,Yearly,BeveragesBurst,Grocery,Beverages,805,2023-06-14,3,4,Cell discover design choice.
1404,Jonathan Cameron,25,M,Port Joseph,Thailand,5226057862753495,"550 Austin Burgs Suite 504, North Victoriachester, TX 06242",2023-07-07,2023-08-10,Active,14,High Value,North Ronald,Referral,2023-08-21,Monthly,LaptopPro,Electronics,Laptop,38,2022-05-20,10,5,Chair none receive later.
348,Patricia Campbell,150,F,Lopezview,Uzbekistan,2615640947069817,"6035 Sanders Square Apt. 893, North Loriton, MI 27710",2022-08-03,2023-03-02,Churned,9,Frequent Shopper,Lake Richard,Organic Search,2023-03-14,Yearly,MegaPhone,Electronics,Phone,-63,2022-11-24,-1,4,Price another yet must north family.
